prompt_version,question_id,run_id,pred_n,gold_n,tp,precision,recall,jaccard,f1
v2,Q110,3,1,3,0,0.0,0.0,0.0,0.0
v2,Q111,3,1,1,0,0.0,0.0,0.0,0.0
v2,Q112,3,1,6,0,0.0,0.0,0.0,0.0
v2,Q113,3,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q114,3,1,5,0,0.0,0.0,0.0,0.0
v2,Q115,3,1,4,0,0.0,0.0,0.0,0.0
v2,Q116,3,1,7,0,0.0,0.0,0.0,0.0
v2,Q117,3,1,4,0,0.0,0.0,0.0,0.0
v2,Q118,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q119,3,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q120,3,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q121,3,0,5,0,0.0,0.0,0.0,0.0
v2,Q122,3,0,5,0,0.0,0.0,0.0,0.0
v2,Q123,3,1,4,1,1.0,0.25,0.25,0.4
v2,Q124,3,1,1,0,0.0,0.0,0.0,0.0
v2,Q125,3,1,4,1,1.0,0.25,0.25,0.4
v2,Q126,3,1,4,0,0.0,0.0,0.0,0.0
v2,Q127,3,1,6,0,0.0,0.0,0.0,0.0
v2,Q128,3,1,3,0,0.0,0.0,0.0,0.0
v2,Q129,3,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v2,Q130,3,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q131,3,1,4,1,1.0,0.25,0.25,0.4
v2,Q132,3,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q133,3,0,4,0,0.0,0.0,0.0,0.0
v2,Q134,3,1,6,0,0.0,0.0,0.0,0.0
v2,Q135,3,0,8,0,0.0,0.0,0.0,0.0
v2,Q136,3,1,1,0,0.0,0.0,0.0,0.0
v2,Q137,3,1,5,0,0.0,0.0,0.0,0.0
v2,Q138,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q139,3,1,3,0,0.0,0.0,0.0,0.0
v2,Q140,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q141,3,1,4,0,0.0,0.0,0.0,0.0
v2,Q142,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q143,3,1,1,0,0.0,0.0,0.0,0.0
v2,Q144,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q145,3,1,5,0,0.0,0.0,0.0,0.0
v2,Q146,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q147,3,0,6,0,0.0,0.0,0.0,0.0
v2,Q148,3,1,7,0,0.0,0.0,0.0,0.0
v2,Q149,3,0,1,0,0.0,0.0,0.0,0.0
v2,Q150,3,0,5,0,0.0,0.0,0.0,0.0
v2,Q151,3,0,1,0,0.0,0.0,0.0,0.0
v2,Q152,3,1,2,0,0.0,0.0,0.0,0.0
v2,Q153,3,0,8,0,0.0,0.0,0.0,0.0
v2,Q154,3,1,3,0,0.0,0.0,0.0,0.0
v2,Q155,3,1,3,0,0.0,0.0,0.0,0.0
v2,Q156,3,1,4,0,0.0,0.0,0.0,0.0
v2,Q157,3,1,2,1,1.0,0.5,0.5,0.6666666666666666
v2,Q158,3,1,3,0,0.0,0.0,0.0,0.0
v2,Q159,3,1,4,0,0.0,0.0,0.0,0.0
v2,Q160,3,0,6,0,0.0,0.0,0.0,0.0
v2,Q161,3,1,5,0,0.0,0.0,0.0,0.0
v2,Q162,3,1,8,0,0.0,0.0,0.0,0.0
v2,Q163,3,1,5,0,0.0,0.0,0.0,0.0
v2,Q1,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q2,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q3,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q4,4,0,3,0,0.0,0.0,0.0,0.0
v2,Q5,4,0,7,0,0.0,0.0,0.0,0.0
v2,Q6,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q7,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q8,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q9,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q10,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q11,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q12,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q13,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q14,4,0,6,0,0.0,0.0,0.0,0.0
v2,Q15,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q16,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q17,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q18,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q19,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q20,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q21,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q22,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q23,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q24,4,1,8,0,0.0,0.0,0.0,0.0
v2,Q25,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q26,4,0,4,0,0.0,0.0,0.0,0.0
v2,Q27,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q28,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q29,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q30,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q31,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q32,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q33,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q34,4,0,3,0,0.0,0.0,0.0,0.0
v2,Q35,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q36,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q37,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q38,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q39,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q40,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q41,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q42,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q43,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q44,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q45,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q46,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q47,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q48,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q49,4,0,7,0,0.0,0.0,0.0,0.0
v2,Q50,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q51,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q52,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q53,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q54,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q55,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q56,4,0,9,0,0.0,0.0,0.0,0.0
v2,Q57,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q58,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q59,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q60,4,0,8,0,0.0,0.0,0.0,0.0
v2,Q61,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q62,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q63,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q64,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q65,4,0,4,0,0.0,0.0,0.0,0.0
v2,Q66,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q67,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q68,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q69,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q70,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q71,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q72,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q73,4,0,10,0,0.0,0.0,0.0,0.0
v2,Q74,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q75,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q76,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q77,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q78,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q79,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q80,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q81,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q82,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q83,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q84,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q85,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q86,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q87,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q88,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q89,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q90,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q91,4,0,2,0,0.0,0.0,0.0,0.0
v2,Q92,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q93,4,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q94,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q95,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q96,4,1,8,0,0.0,0.0,0.0,0.0
v2,Q97,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q98,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q99,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q100,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q101,4,0,6,0,0.0,0.0,0.0,0.0
v2,Q102,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q103,4,0,6,0,0.0,0.0,0.0,0.0
v2,Q104,4,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q105,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q106,4,1,7,0,0.0,0.0,0.0,0.0
v2,Q107,4,1,6,0,0.0,0.0,0.0,0.0
v2,Q108,4,0,4,0,0.0,0.0,0.0,0.0
v2,Q109,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q110,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q111,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q112,4,1,6,0,0.0,0.0,0.0,0.0
v2,Q113,4,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q114,4,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q115,4,1,4,1,1.0,0.25,0.25,0.4
v2,Q116,4,1,7,0,0.0,0.0,0.0,0.0
v2,Q117,4,1,4,1,1.0,0.25,0.25,0.4
v2,Q118,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q119,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q120,4,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q121,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q122,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q123,4,1,4,1,1.0,0.25,0.25,0.4
v2,Q124,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q125,4,1,4,1,1.0,0.25,0.25,0.4
v2,Q126,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q127,4,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q128,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q129,4,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v2,Q130,4,1,6,0,0.0,0.0,0.0,0.0
v2,Q131,4,1,4,1,1.0,0.25,0.25,0.4
v2,Q132,4,1,6,0,0.0,0.0,0.0,0.0
v2,Q133,4,0,4,0,0.0,0.0,0.0,0.0
v2,Q134,4,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q135,4,1,8,1,1.0,0.125,0.125,0.2222222222222222
v2,Q136,4,1,1,1,1.0,1.0,1.0,1.0
v2,Q137,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q138,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q139,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q140,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q141,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q142,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q143,4,1,1,0,0.0,0.0,0.0,0.0
v2,Q144,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q145,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q146,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q147,4,1,6,0,0.0,0.0,0.0,0.0
v2,Q148,4,1,7,0,0.0,0.0,0.0,0.0
v2,Q149,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q150,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q151,4,0,1,0,0.0,0.0,0.0,0.0
v2,Q152,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q153,4,0,8,0,0.0,0.0,0.0,0.0
v2,Q154,4,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q155,4,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q156,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q157,4,1,2,0,0.0,0.0,0.0,0.0
v2,Q158,4,1,3,0,0.0,0.0,0.0,0.0
v2,Q159,4,1,4,0,0.0,0.0,0.0,0.0
v2,Q160,4,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q161,4,0,5,0,0.0,0.0,0.0,0.0
v2,Q162,4,1,8,0,0.0,0.0,0.0,0.0
v2,Q163,4,1,5,0,0.0,0.0,0.0,0.0
v2,Q1,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q2,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q3,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q4,5,0,3,0,0.0,0.0,0.0,0.0
v2,Q5,5,0,7,0,0.0,0.0,0.0,0.0
v2,Q6,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q7,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q8,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q9,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q10,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q11,5,0,5,0,0.0,0.0,0.0,0.0
v2,Q12,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q13,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q14,5,0,6,0,0.0,0.0,0.0,0.0
v2,Q15,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q16,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q17,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q18,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q19,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q20,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q21,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q22,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q23,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q24,5,0,8,0,0.0,0.0,0.0,0.0
v2,Q25,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q26,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q27,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q28,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q29,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q30,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q31,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q32,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q33,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q34,5,0,3,0,0.0,0.0,0.0,0.0
v2,Q35,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q36,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q37,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q38,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q39,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q40,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q41,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q42,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q43,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q44,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q45,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q46,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q47,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q48,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q49,5,0,7,0,0.0,0.0,0.0,0.0
v2,Q50,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q51,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q52,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q53,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q54,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q55,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q56,5,0,9,0,0.0,0.0,0.0,0.0
v2,Q57,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q58,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q59,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q60,5,0,8,0,0.0,0.0,0.0,0.0
v2,Q61,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q62,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q63,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q64,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q65,5,0,4,0,0.0,0.0,0.0,0.0
v2,Q66,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q67,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q68,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q69,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q70,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q71,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q72,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q73,5,0,10,0,0.0,0.0,0.0,0.0
v2,Q74,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q75,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q76,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q77,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q78,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q79,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q80,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q81,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q82,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q83,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q84,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q85,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q86,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q87,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q88,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q89,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q90,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q91,5,0,2,0,0.0,0.0,0.0,0.0
v2,Q92,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q93,5,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q94,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q95,5,0,5,0,0.0,0.0,0.0,0.0
v2,Q96,5,1,8,0,0.0,0.0,0.0,0.0
v2,Q97,5,0,5,0,0.0,0.0,0.0,0.0
v2,Q98,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q99,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q100,5,1,2,1,1.0,0.5,0.5,0.6666666666666666
v2,Q101,5,0,6,0,0.0,0.0,0.0,0.0
v2,Q102,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q103,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q104,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q105,5,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q106,5,1,7,0,0.0,0.0,0.0,0.0
v2,Q107,5,1,6,0,0.0,0.0,0.0,0.0
v2,Q108,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q109,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q110,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q111,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q112,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q113,5,1,6,0,0.0,0.0,0.0,0.0
v2,Q114,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q115,5,0,4,0,0.0,0.0,0.0,0.0
v2,Q116,5,1,7,0,0.0,0.0,0.0,0.0
v2,Q117,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q118,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q119,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q120,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q121,5,0,5,0,0.0,0.0,0.0,0.0
v2,Q122,5,0,5,0,0.0,0.0,0.0,0.0
v2,Q123,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q124,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q125,5,1,4,1,1.0,0.25,0.25,0.4
v2,Q126,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q127,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q128,5,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q129,5,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v2,Q130,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q131,5,1,4,1,1.0,0.25,0.25,0.4
v2,Q132,5,1,6,0,0.0,0.0,0.0,0.0
v2,Q133,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q134,5,1,6,0,0.0,0.0,0.0,0.0
v2,Q135,5,0,8,0,0.0,0.0,0.0,0.0
v2,Q136,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q137,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q138,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q139,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q140,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q141,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q142,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q143,5,1,1,0,0.0,0.0,0.0,0.0
v2,Q144,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q145,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q146,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q147,5,0,6,0,0.0,0.0,0.0,0.0
v2,Q148,5,1,7,0,0.0,0.0,0.0,0.0
v2,Q149,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q150,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q151,5,0,1,0,0.0,0.0,0.0,0.0
v2,Q152,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q153,5,0,8,0,0.0,0.0,0.0,0.0
v2,Q154,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q155,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q156,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q157,5,1,2,0,0.0,0.0,0.0,0.0
v2,Q158,5,1,3,0,0.0,0.0,0.0,0.0
v2,Q159,5,1,4,0,0.0,0.0,0.0,0.0
v2,Q160,5,1,6,0,0.0,0.0,0.0,0.0
v2,Q161,5,0,5,0,0.0,0.0,0.0,0.0
v2,Q162,5,1,8,0,0.0,0.0,0.0,0.0
v2,Q163,5,1,5,0,0.0,0.0,0.0,0.0
v2,Q1,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q2,6,1,5,0,0.0,0.0,0.0,0.0
v2,Q3,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q4,6,0,3,0,0.0,0.0,0.0,0.0
v2,Q5,6,0,7,0,0.0,0.0,0.0,0.0
v2,Q6,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q7,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q8,6,1,5,0,0.0,0.0,0.0,0.0
v2,Q9,6,1,4,0,0.0,0.0,0.0,0.0
v2,Q10,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q11,6,0,5,0,0.0,0.0,0.0,0.0
v2,Q12,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q13,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q14,6,0,6,0,0.0,0.0,0.0,0.0
v2,Q15,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q16,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q17,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q18,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q19,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q20,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q21,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q22,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q23,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q24,6,0,8,0,0.0,0.0,0.0,0.0
v2,Q25,6,1,4,0,0.0,0.0,0.0,0.0
v2,Q26,6,0,4,0,0.0,0.0,0.0,0.0
v2,Q27,6,0,2,0,0.0,0.0,0.0,0.0
v2,Q28,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q29,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q30,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q31,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q32,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q33,6,1,5,0,0.0,0.0,0.0,0.0
v2,Q34,6,0,3,0,0.0,0.0,0.0,0.0
v2,Q35,6,0,2,0,0.0,0.0,0.0,0.0
v2,Q36,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q37,6,0,2,0,0.0,0.0,0.0,0.0
v2,Q38,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q39,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q40,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q41,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q42,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q43,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q44,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q45,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q46,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q47,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q48,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q49,6,0,7,0,0.0,0.0,0.0,0.0
v2,Q50,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q51,6,0,1,0,0.0,0.0,0.0,0.0
v2,Q52,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q53,6,0,2,0,0.0,0.0,0.0,0.0
v2,Q54,6,1,1,0,0.0,0.0,0.0,0.0
v2,Q55,6,1,5,0,0.0,0.0,0.0,0.0
v2,Q56,6,0,9,0,0.0,0.0,0.0,0.0
v2,Q57,6,1,2,0,0.0,0.0,0.0,0.0
v2,Q58,6,0,2,0,0.0,0.0,0.0,0.0
v2,Q59,6,0,1,0,0.0,0.0,0.0,0.0
