question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q304	e0	e_5_e_15	MONDO:0004975	biolink:genetically_associated_with	MONDO:0011743	Alzheimer disease	Alzheimer disease 4	infores:automat-robokop(primary_knowledge_source)
Q304	e0	e_10_e_15	MONDO:0004975	biolink:genetically_associated_with	MONDO:0011743	Alzheimer disease	Alzheimer disease 4	infores:automat-robokop(primary_knowledge_source)
Q304	e0	e_11_e_15	MONDO:0004975	biolink:genetically_associated_with	MONDO:0011743	Alzheimer disease	Alzheimer disease 4	infores:automat-robokop(primary_knowledge_source)
Q304	e0	e_13_e_16	MONDO:0004975	biolink:genetically_associated_with	MONDO:0100087	Alzheimer disease	familial Alzheimer disease	infores:automat-robokop(primary_knowledge_source)
Q304	e0	e_14_e_15	MONDO:0004975	biolink:gene_associated_with_condition	MONDO:0011743	Alzheimer disease	Alzheimer disease 4	infores:automat-robokop(primary_knowledge_source)
Q305	e0	e_1	MONDO:0005301	biolink:related_to	NCBIGene:3559	multiple sclerosis	IL2RA	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_2	NCBIGene:3559	biolink:genetically_associated_with	MONDO:0005301	IL2RA	multiple sclerosis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_3	NCBIGene:3559	biolink:genetically_associated_with	MONDO:0005301	IL2RA	multiple sclerosis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_4	NCBIGene:3559	biolink:genetically_associated_with	MONDO:0005301	IL2RA	multiple sclerosis	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_5	NCBIGene:3559	biolink:target_for	MONDO:0005314	IL2RA	relapsing-remitting multiple sclerosis	infores:drugmechdb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_6	NCBIGene:3559	biolink:target_for	MONDO:0005314	IL2RA	relapsing-remitting multiple sclerosis	infores:drugcentral(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_7	MONDO:0005314	biolink:subclass_of	MONDO:0005301	relapsing-remitting multiple sclerosis	multiple sclerosis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q305	e0	e_5_e_7	MONDO:0005301	biolink:target_for	MONDO:0005314	multiple sclerosis	relapsing-remitting multiple sclerosis	infores:automat-robokop(primary_knowledge_source)
Q305	e0	e_6_e_7	MONDO:0005301	biolink:target_for	MONDO:0005314	multiple sclerosis	relapsing-remitting multiple sclerosis	infores:automat-robokop(primary_knowledge_source)
Q306	e0	e_1	MONDO:0008383	biolink:related_to	NCBIGene:3553	rheumatoid arthritis	IL1B	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q306	e0	e_2	NCBIGene:3553	biolink:genetically_associated_with	MONDO:0008383	IL1B	rheumatoid arthritis	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q306	e0	e_3	NCBIGene:3553	biolink:genetically_associated_with	MONDO:0008383	IL1B	rheumatoid arthritis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q306	e0	e_4	NCBIGene:3553	biolink:genetically_associated_with	MONDO:0008383	IL1B	rheumatoid arthritis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q307	e0	e_1	MONDO:0004979	biolink:related_to	NCBIGene:3596	asthma	IL13	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q307	e0	uuid:13ff00e7-198e-11f0-be82-6045bdb3d4c0	NCBIGene:3596	biolink:has_phenotype	MONDO:0004979	IL13	asthma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q307	e0	e_3	NCBIGene:3596	biolink:genetically_associated_with	MONDO:0004979	IL13	asthma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q307	e0	e_4	NCBIGene:3596	biolink:genetically_associated_with	MONDO:0004979	IL13	asthma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q307	e0	e_5	NCBIGene:3596	biolink:genetically_associated_with	MONDO:0004979	IL13	asthma	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	e_1	MONDO:0005010	biolink:related_to	NCBIGene:338	coronary artery disorder	APOB	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	uuid:1c5777cb-198e-11f0-be82-6045bdb3d4c0	NCBIGene:338	biolink:has_phenotype	MONDO:0005010	APOB	coronary artery disorder	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	uuid:18c3e928-198e-11f0-be82-6045bdb3d4c0	NCBIGene:338	biolink:has_phenotype	HP:0005181	APOB	Premature coronary artery atherosclerosis	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	uuid:11cb9561-198e-11f0-be82-6045bdb3d4c0	NCBIGene:338	biolink:has_phenotype	MONDO:0005010	APOB	coronary artery disorder	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	uuid:1c57429f-198e-11f0-be82-6045bdb3d4c0	NCBIGene:338	biolink:has_phenotype	MONDO:0006714	APOB	coronary aneurysm	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	e_6	NCBIGene:338	biolink:genetically_associated_with	MONDO:0005010	APOB	coronary artery disorder	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	e_7	NCBIGene:338	biolink:genetically_associated_with	MONDO:0005010	APOB	coronary artery disorder	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	e_8	NCBIGene:338	biolink:genetically_associated_with	MONDO:0005010	APOB	coronary artery disorder	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	e_9	HP:0005181	biolink:subclass_of	MONDO:0005010	Premature coronary artery atherosclerosis	coronary artery disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	e_10	MONDO:0006714	biolink:subclass_of	MONDO:0005010	coronary aneurysm	coronary artery disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q309	e0	uuid:18c3e928-198e-11f0-be82-6045bdb3d4c0_e_9	MONDO:0005010	biolink:has_phenotype	HP:0005181	coronary artery disorder	Premature coronary artery atherosclerosis	infores:automat-robokop(primary_knowledge_source)
Q309	e0	uuid:1c57429f-198e-11f0-be82-6045bdb3d4c0_e_10	MONDO:0005010	biolink:has_phenotype	MONDO:0006714	coronary artery disorder	coronary aneurysm	infores:automat-robokop(primary_knowledge_source)
Q311	e0	e_1	MONDO:0005148	biolink:related_to	NCBIGene:6517	type 2 diabetes mellitus	SLC2A4	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q311	e0	e_2	NCBIGene:6517	biolink:genetically_associated_with	MONDO:0005148	SLC2A4	type 2 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q311	e0	e_3	NCBIGene:6517	biolink:genetically_associated_with	MONDO:0005148	SLC2A4	type 2 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q311	e0	e_4	NCBIGene:6517	biolink:genetically_associated_with	MONDO:0005148	SLC2A4	type 2 diabetes mellitus	infores:uniprot(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q311	e0	e_5	NCBIGene:6517	biolink:genetically_associated_with	MONDO:0005148	SLC2A4	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q311	e0	e_6	NCBIGene:6517	biolink:genetically_associated_with	MONDO:0005148	SLC2A4	type 2 diabetes mellitus	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	uuid:0e9d5795-198e-11f0-be82-6045bdb3d4c0	NCBIGene:6934	biolink:contributes_to	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:omim(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:medgen(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_2	MONDO:0005148	biolink:related_to	NCBIGene:6934	type 2 diabetes mellitus	TCF7L2	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	uuid:15307371-198e-11f0-be82-6045bdb3d4c0	NCBIGene:6934	biolink:has_phenotype	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_4	NCBIGene:6934	biolink:genetically_associated_with	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_5	NCBIGene:6934	biolink:genetically_associated_with	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_6	NCBIGene:6934	biolink:genetically_associated_with	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:monarchinitiative(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_7	NCBIGene:6934	biolink:genetically_associated_with	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_8	NCBIGene:6934	biolink:genetically_associated_with	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q312	e0	e_9	NCBIGene:6934	biolink:genetically_associated_with	MONDO:0005148	TCF7L2	type 2 diabetes mellitus	infores:uniprot(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q313	e0	e_1	MONDO:0005148	biolink:related_to	NCBIGene:79068	type 2 diabetes mellitus	FTO	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q313	e0	e_2	NCBIGene:79068	biolink:genetically_associated_with	MONDO:0005148	FTO	type 2 diabetes mellitus	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q313	e0	e_3	NCBIGene:79068	biolink:genetically_associated_with	MONDO:0005148	FTO	type 2 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q313	e0	e_4	NCBIGene:79068	biolink:genetically_associated_with	MONDO:0005148	FTO	type 2 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q313	e0	e_5	NCBIGene:79068	biolink:genetically_associated_with	MONDO:0005148	FTO	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_1	MONDO:0007254	biolink:related_to	NCBIGene:5290	breast cancer	PIK3CA	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	uuid:0eae1525-198e-11f0-be82-6045bdb3d4c0	NCBIGene:5290	biolink:causes	MONDO:0016419	PIK3CA	hereditary breast carcinoma	infores:omim(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:medgen(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	uuid:1eb9ddb9-198e-11f0-be82-6045bdb3d4c0	NCBIGene:5290	biolink:has_phenotype	MONDO:0004989	PIK3CA	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	uuid:18c3ffdc-198e-11f0-be82-6045bdb3d4c0	NCBIGene:5290	biolink:has_phenotype	MONDO:0004989	PIK3CA	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	uuid:18c3aa37-198e-11f0-be82-6045bdb3d4c0	NCBIGene:5290	biolink:has_phenotype	MONDO:0004989	PIK3CA	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	uuid:13ff0b39-198e-11f0-be82-6045bdb3d4c0	NCBIGene:5290	biolink:has_phenotype	MONDO:0004989	PIK3CA	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	uuid:1feb0612-198e-11f0-be82-6045bdb3d4c0	NCBIGene:5290	biolink:has_phenotype	MONDO:0004989	PIK3CA	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_8	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0016419	PIK3CA	hereditary breast carcinoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_9	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0007254	PIK3CA	breast cancer	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_10	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0045059	PIK3CA	cribriform carcinoma of breast	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_11	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0004988	PIK3CA	breast adenocarcinoma	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_12	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0004988	PIK3CA	breast adenocarcinoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_13	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0016419	PIK3CA	hereditary breast carcinoma	infores:uniprot(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_14	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0004989	PIK3CA	breast carcinoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_15	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0007254	PIK3CA	breast cancer	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_16	NCBIGene:5290	biolink:genetically_associated_with	MONDO:0004989	PIK3CA	breast carcinoma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_17	MONDO:0016419	biolink:subclass_of	MONDO:0007254	hereditary breast carcinoma	breast cancer	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q314	e0	e_18	MONDO:0004989	biolink:subclass_of	MONDO:0007254	breast carcinoma	breast cancer	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
