prompt_version	question_id	run_id	predicate	subject	object	edge_key
v2	Q105	2	biolink:physically_interacts_with	NCBIGene:7099	NCBIGene:4615	biolink:physically_interacts_with|NCBIGene:7099|NCBIGene:4615
v2	Q106	2	biolink:directly_physically_interacts_with	NCBIGene:5728	NCBIGene:5290	biolink:directly_physically_interacts_with|NCBIGene:5728|NCBIGene:5290
v2	Q107	2	biolink:physically_interacts_with	NCBIGene:5562	NCBIGene:2475	biolink:physically_interacts_with|NCBIGene:5562|NCBIGene:2475
v2	Q109	2	biolink:interacts_with	NCBIGene:3902	NCBIGene:3958	biolink:interacts_with|NCBIGene:3902|NCBIGene:3958
v2	Q110	2	biolink:gene_associated_with_condition	MONDO:0005113	NCBIGene:5743	biolink:gene_associated_with_condition|MONDO:0005113|NCBIGene:5743
v2	Q111	2	biolink:gene_associated_with_condition	MONDO:0005149	NCBIGene:4846	biolink:gene_associated_with_condition|MONDO:0005149|NCBIGene:4846
v2	Q112	2	biolink:interacts_with	NCBIGene:6774	NCBIGene:3572	biolink:interacts_with|NCBIGene:6774|NCBIGene:3572
v2	Q113	2	biolink:interacts_with	NCBIGene:7048	NCBIGene:4092	biolink:interacts_with|NCBIGene:7048|NCBIGene:4092
v2	Q114	2	biolink:interacts_with	NCBIGene:2308	NCBIGene:3643	biolink:interacts_with|NCBIGene:2308|NCBIGene:3643
v2	Q115	2	biolink:directly_physically_interacts_with	NCBIGene:2645	NCBIGene:2538	biolink:directly_physically_interacts_with|NCBIGene:2645|NCBIGene:2538
v2	Q116	2	biolink:physically_interacts_with	NCBIGene:6720	NCBIGene:2194	biolink:physically_interacts_with|NCBIGene:6720|NCBIGene:2194
v2	Q117	2	biolink:interacts_with	NCBIGene:5468	NCBIGene:1149	biolink:interacts_with|NCBIGene:5468|NCBIGene:1149
v2	Q118	2	biolink:interacts_with	NCBIGene:6927	NCBIGene:3172	biolink:interacts_with|NCBIGene:6927|NCBIGene:3172
v2	Q119	2	biolink:directly_physically_interacts_with	NCBIGene:9314	NCBIGene:6657	biolink:directly_physically_interacts_with|NCBIGene:9314|NCBIGene:6657
v2	Q120	2	biolink:directly_physically_interacts_with	NCBIGene:1869	NCBIGene:5925	biolink:directly_physically_interacts_with|NCBIGene:1869|NCBIGene:5925
v2	Q122	2	biolink:associated_with	MONDO:0000001	NCBIGene:1025	biolink:associated_with|MONDO:0000001|NCBIGene:1025
v2	Q123	2	biolink:directly_physically_interacts_with	NCBIGene:489	NCBIGene:5350	biolink:directly_physically_interacts_with|NCBIGene:489|NCBIGene:5350
v2	Q124	2	biolink:directly_physically_interacts_with	NCBIGene:6262	NCBIGene:801	biolink:directly_physically_interacts_with|NCBIGene:6262|NCBIGene:801
v2	Q125	2	biolink:directly_physically_interacts_with	NCBIGene:6331	NCBIGene:287	biolink:directly_physically_interacts_with|NCBIGene:6331|NCBIGene:287
v2	Q126	2	biolink:interacts_with	NCBIGene:3757	NCBIGene:783	biolink:interacts_with|NCBIGene:3757|NCBIGene:783
v2	Q127	2	biolink:directly_physically_interacts_with	NCBIGene:2554	NCBIGene:2561	biolink:directly_physically_interacts_with|NCBIGene:2554|NCBIGene:2561
v2	Q128	2	biolink:directly_physically_interacts_with	NCBIGene:6857	NCBIGene:6844	biolink:directly_physically_interacts_with|NCBIGene:6857|NCBIGene:6844
v2	Q129	2	biolink:physically_interacts_with	NCBIGene:3356	NCBIGene:2776	biolink:physically_interacts_with|NCBIGene:3356|NCBIGene:2776
v2	Q130	2	biolink:physically_interacts_with	NCBIGene:1813	NCBIGene:2771	biolink:physically_interacts_with|NCBIGene:1813|NCBIGene:2771
v2	Q131	2	biolink:physically_interacts_with	NCBIGene:4988	NCBIGene:409	biolink:physically_interacts_with|NCBIGene:4988|NCBIGene:409
v2	Q132	2	biolink:physically_interacts_with	NCBIGene:1268	NCBIGene:2775	biolink:physically_interacts_with|NCBIGene:1268|NCBIGene:2775
v2	Q134	2	biolink:interacts_with	NCBIGene:1129	NCBIGene:2770	biolink:interacts_with|NCBIGene:1129|NCBIGene:2770
v2	Q135	2	biolink:interacts_with	NCBIGene:2263	NCBIGene:10818	biolink:interacts_with|NCBIGene:2263|NCBIGene:10818
v2	Q136	2	biolink:directly_physically_interacts_with	NCBIGene:1856	NCBIGene:8324	biolink:directly_physically_interacts_with|NCBIGene:1856|NCBIGene:8324
v2	Q137	2	biolink:gene_associated_with_condition	MONDO:0005301	NCBIGene:3559	biolink:gene_associated_with_condition|MONDO:0005301|NCBIGene:3559
v2	Q138	2	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:3553	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:3553
v2	Q139	2	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:3596	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:3596
v2	Q140	2	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:6517	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:6517
v2	Q141	2	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:6934	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:6934
v2	Q142	2	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:79068	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:79068
v2	Q143	2	biolink:gene_associated_with_condition	MONDO:0005061	NCBIGene:238	biolink:gene_associated_with_condition|MONDO:0005061|NCBIGene:238
v2	Q144	2	biolink:gene_associated_with_condition	MONDO:0005090	NCBIGene:2903	biolink:gene_associated_with_condition|MONDO:0005090|NCBIGene:2903
v2	Q145	2	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v2	Q146	2	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v2	Q147	2	biolink:treats	MONDO:0005148	CHEBI:6801	biolink:treats|MONDO:0005148|CHEBI:6801
v2	Q148	2	biolink:treats	MONDO:0005061	CHEBI:49668	biolink:treats|MONDO:0005061|CHEBI:49668
v2	Q150	2	biolink:directly_physically_interacts_with	NCBIGene:1813	CHEBI:3766	biolink:directly_physically_interacts_with|NCBIGene:1813|CHEBI:3766
v2	Q152	2	biolink:interacts_with	NCBIGene:6323	CHEBI:3387	biolink:interacts_with|NCBIGene:6323|CHEBI:3387
v2	Q154	2	biolink:directly_physically_interacts_with	NCBIGene:5290	NCBIGene:2475	biolink:directly_physically_interacts_with|NCBIGene:5290|NCBIGene:2475
v2	Q155	2	biolink:directly_physically_interacts_with	NCBIGene:3845	NCBIGene:673	biolink:directly_physically_interacts_with|NCBIGene:3845|NCBIGene:673
v2	Q156	2	biolink:physically_interacts_with	NCBIGene:673	NCBIGene:5594	biolink:physically_interacts_with|NCBIGene:673|NCBIGene:5594
v2	Q157	2	biolink:physically_interacts_with	NCBIGene:3458	NCBIGene:3716	biolink:physically_interacts_with|NCBIGene:3458|NCBIGene:3716
v2	Q158	2	biolink:directly_physically_interacts_with	NCBIGene:3091	NCBIGene:7422	biolink:directly_physically_interacts_with|NCBIGene:3091|NCBIGene:7422
v2	Q159	2	biolink:interacts_with	NCBIGene:2099	NCBIGene:5290	biolink:interacts_with|NCBIGene:2099|NCBIGene:5290
v2	Q160	2	biolink:interacts_with	NCBIGene:367	NCBIGene:2308	biolink:interacts_with|NCBIGene:367|NCBIGene:2308
v2	Q161	2	biolink:physically_interacts_with	NCBIGene:5468	NCBIGene:9370	biolink:physically_interacts_with|NCBIGene:5468|NCBIGene:9370
v2	Q162	2	biolink:interacts_with	NCBIGene:3949	NCBIGene:338	biolink:interacts_with|NCBIGene:3949|NCBIGene:338
v2	Q163	2	biolink:physically_interacts_with	NCBIGene:1636	NCBIGene:185	biolink:physically_interacts_with|NCBIGene:1636|NCBIGene:185
v2	Q1	3	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:348
v2	Q2	3	biolink:gene_associated_with_condition	MONDO:0005300	NCBIGene:3569	biolink:gene_associated_with_condition|MONDO:0005300|NCBIGene:3569
v2	Q7	3	biolink:produces	NCBIGene:7422	CHEBI:15365	biolink:produces|NCBIGene:7422|CHEBI:15365
v2	Q8	3	biolink:gene_associated_with_condition	MONDO:0007254	NCBIGene:3569	biolink:gene_associated_with_condition|MONDO:0007254|NCBIGene:3569
v2	Q9	3	biolink:gene_associated_with_condition	MONDO:0005300	NCBIGene:7422	biolink:gene_associated_with_condition|MONDO:0005300|NCBIGene:7422
v2	Q12	3	biolink:catalyzes	NCBIGene:3569	CHEBI:5855	biolink:catalyzes|NCBIGene:3569|CHEBI:5855
v2	Q15	3	biolink:gene_associated_with_condition	MONDO:0005010	NCBIGene:3569	biolink:gene_associated_with_condition|MONDO:0005010|NCBIGene:3569
v2	Q16	3	biolink:directly_physically_interacts_with	NCBIGene:673	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:673|CHEBI:6801
v2	Q17	3	biolink:directly_physically_interacts_with	NCBIGene:1636	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:1636|CHEBI:6801
v2	Q20	3	biolink:directly_physically_interacts_with	NCBIGene:7422	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:7422|CHEBI:6801
v2	Q21	3	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:7422	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:7422
v2	Q22	3	biolink:gene_associated_with_condition	MONDO:0001134	NCBIGene:1636	biolink:gene_associated_with_condition|MONDO:0001134|NCBIGene:1636
v2	Q25	3	biolink:gene_associated_with_condition	MONDO:0005233	NCBIGene:7157	biolink:gene_associated_with_condition|MONDO:0005233|NCBIGene:7157
v2	Q28	3	biolink:directly_physically_interacts_with	NCBIGene:348	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:348|CHEBI:6801
v2	Q29	3	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:1956
v2	Q30	3	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:3569	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:3569
v2	Q32	3	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:7157	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:7157
v2	Q33	3	biolink:gene_associated_with_condition	MONDO:0005300	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005300|NCBIGene:7124
v2	Q36	3	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:673	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:673
v2	Q38	3	biolink:directly_physically_interacts_with	NCBIGene:7157	CHEBI:41879	biolink:directly_physically_interacts_with|NCBIGene:7157|CHEBI:41879
v2	Q39	3	biolink:treats	MONDO:0005148	CHEBI:3756	biolink:treats|MONDO:0005148|CHEBI:3756
v2	Q40	3	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:7422	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:7422
v2	Q42	3	biolink:directly_physically_interacts_with	NCBIGene:7422	CHEBI:5855	biolink:directly_physically_interacts_with|NCBIGene:7422|CHEBI:5855
v2	Q43	3	biolink:interacts_with	NCBIGene:7124	CHEBI:3756	biolink:interacts_with|NCBIGene:7124|CHEBI:3756
v2	Q44	3	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:1636	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:1636
v2	Q45	3	biolink:directly_physically_interacts_with	NCBIGene:7422	CHEBI:41774	biolink:directly_physically_interacts_with|NCBIGene:7422|CHEBI:41774
v2	Q46	3	biolink:directly_physically_interacts_with	NCBIGene:675	CHEBI:41774	biolink:directly_physically_interacts_with|NCBIGene:675|CHEBI:41774
v2	Q48	3	biolink:interacts_with	NCBIGene:7157	CHEBI:15365	biolink:interacts_with|NCBIGene:7157|CHEBI:15365
v2	Q50	3	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:1956
v2	Q51	3	biolink:target_for	NCBIGene:3569	CHEBI:10033	biolink:target_for|NCBIGene:3569|CHEBI:10033
v2	Q52	3	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:348
v2	Q54	3	biolink:catalyzes	NCBIGene:348	CHEBI:15365	biolink:catalyzes|NCBIGene:348|CHEBI:15365
v2	Q55	3	biolink:gene_associated_with_condition	MONDO:0004975	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0004975|NCBIGene:7124
v2	Q57	3	biolink:directly_physically_interacts_with	NCBIGene:672	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:672|CHEBI:6801
v2	Q59	3	biolink:target_for	NCBIGene:3569	CHEBI:6801	biolink:target_for|NCBIGene:3569|CHEBI:6801
v2	Q61	3	biolink:directly_physically_interacts_with	NCBIGene:675	CHEBI:15365	biolink:directly_physically_interacts_with|NCBIGene:675|CHEBI:15365
v2	Q64	3	biolink:directly_physically_interacts_with	NCBIGene:1956	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:1956|CHEBI:6801
v2	Q66	3	biolink:directly_physically_interacts_with	NCBIGene:675	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:675|CHEBI:6801
v2	Q67	3	biolink:produces	NCBIGene:3569	CHEBI:15365	biolink:produces|NCBIGene:3569|CHEBI:15365
v2	Q68	3	biolink:directly_physically_interacts_with	NCBIGene:7157	CHEBI:41774	biolink:directly_physically_interacts_with|NCBIGene:7157|CHEBI:41774
v2	Q69	3	biolink:catalyzes	NCBIGene:3569	CHEBI:27899	biolink:catalyzes|NCBIGene:3569|CHEBI:27899
v2	Q70	3	biolink:directly_physically_interacts_with	NCBIGene:672	CHEBI:41879	biolink:directly_physically_interacts_with|NCBIGene:672|CHEBI:41879
v2	Q71	3	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v2	Q72	3	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v2	Q74	3	biolink:treats	MONDO:0005180	CHEBI:15365	biolink:treats|MONDO:0005180|CHEBI:15365
v2	Q75	3	biolink:gene_associated_with_condition	MONDO:0007254	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0007254|NCBIGene:348
v2	Q76	3	biolink:gene_associated_with_condition	NCBIGene:3630	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:3630|MONDO:0005148
v2	Q77	3	biolink:gene_associated_with_condition	MONDO:0005061	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0005061|NCBIGene:1956
v2	Q78	3	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:3565	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:3565
v2	Q79	3	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:6775	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:6775
v2	Q80	3	biolink:gene_associated_with_condition	MONDO:0005301	NCBIGene:3123	biolink:gene_associated_with_condition|MONDO:0005301|NCBIGene:3123
v2	Q81	3	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:3952	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:3952
v2	Q82	3	biolink:gene_associated_with_condition	MONDO:0005090	NCBIGene:1813	biolink:gene_associated_with_condition|MONDO:0005090|NCBIGene:1813
v2	Q83	3	biolink:gene_associated_with_condition	MONDO:0005147	NCBIGene:3119	biolink:gene_associated_with_condition|MONDO:0005147|NCBIGene:3119
v2	Q84	3	biolink:gene_associated_with_condition	NCBIGene:3605	MONDO:0005083	biolink:gene_associated_with_condition|NCBIGene:3605|MONDO:0005083
v2	Q85	3	biolink:gene_associated_with_condition	MONDO:0005140	NCBIGene:675	biolink:gene_associated_with_condition|MONDO:0005140|NCBIGene:675
v2	Q87	3	biolink:directly_physically_interacts_with	NCBIGene:1029	NCBIGene:5925	biolink:directly_physically_interacts_with|NCBIGene:1029|NCBIGene:5925
v2	Q88	3	biolink:gene_associated_with_condition	MONDO:0005089	NCBIGene:5979	biolink:gene_associated_with_condition|MONDO:0005089|NCBIGene:5979
v2	Q89	3	biolink:gene_associated_with_condition	MONDO:0005130	NCBIGene:3117	biolink:gene_associated_with_condition|MONDO:0005130|NCBIGene:3117
v2	Q90	3	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:4160	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:4160
v2	Q92	3	biolink:catalyzes	NCBIGene:1565	CHEBI:16714	biolink:catalyzes|NCBIGene:1565|CHEBI:16714
v2	Q93	3	biolink:interacts_with	NCBIGene:7471	NCBIGene:1499	biolink:interacts_with|NCBIGene:7471|NCBIGene:1499
v2	Q94	3	biolink:directly_physically_interacts_with	NCBIGene:9451	NCBIGene:468	biolink:directly_physically_interacts_with|NCBIGene:9451|NCBIGene:468
v2	Q96	3	biolink:gene_associated_with_condition	MONDO:0004985	NCBIGene:775	biolink:gene_associated_with_condition|MONDO:0004985|NCBIGene:775
v2	Q98	3	biolink:gene_associated_with_condition	MONDO:0005812	NCBIGene:51284	biolink:gene_associated_with_condition|MONDO:0005812|NCBIGene:51284
v2	Q100	3	biolink:physically_interacts_with	NCBIGene:348	NCBIGene:4023	biolink:physically_interacts_with|NCBIGene:348|NCBIGene:4023
v2	Q102	3	biolink:physically_interacts_with	NCBIGene:2247	NCBIGene:2260	biolink:physically_interacts_with|NCBIGene:2247|NCBIGene:2260
v2	Q103	3	biolink:interacts_with	NCBIGene:367	NCBIGene:23028	biolink:interacts_with|NCBIGene:367|NCBIGene:23028
v2	Q104	3	biolink:interacts_with	NCBIGene:3091	NCBIGene:2034	biolink:interacts_with|NCBIGene:3091|NCBIGene:2034
v2	Q105	3	biolink:directly_physically_interacts_with	NCBIGene:7099	NCBIGene:4615	biolink:directly_physically_interacts_with|NCBIGene:7099|NCBIGene:4615
v2	Q106	3	biolink:directly_physically_interacts_with	NCBIGene:5728	NCBIGene:5290	biolink:directly_physically_interacts_with|NCBIGene:5728|NCBIGene:5290
v2	Q107	3	biolink:physically_interacts_with	NCBIGene:5562	NCBIGene:2475	biolink:physically_interacts_with|NCBIGene:5562|NCBIGene:2475
v2	Q108	3	biolink:interacts_with	NCBIGene:9451	NCBIGene:7494	biolink:interacts_with|NCBIGene:9451|NCBIGene:7494
v2	Q109	3	biolink:directly_physically_interacts_with	NCBIGene:3902	NCBIGene:3958	biolink:directly_physically_interacts_with|NCBIGene:3902|NCBIGene:3958
v2	Q110	3	biolink:gene_associated_with_condition	MONDO:0005113	NCBIGene:5743	biolink:gene_associated_with_condition|MONDO:0005113|NCBIGene:5743
v2	Q111	3	biolink:gene_associated_with_condition	MONDO:0005149	NCBIGene:4846	biolink:gene_associated_with_condition|MONDO:0005149|NCBIGene:4846
v2	Q112	3	biolink:physically_interacts_with	NCBIGene:6774	NCBIGene:3572	biolink:physically_interacts_with|NCBIGene:6774|NCBIGene:3572
v2	Q113	3	biolink:interacts_with	NCBIGene:7048	NCBIGene:4092	biolink:interacts_with|NCBIGene:7048|NCBIGene:4092
v2	Q114	3	biolink:interacts_with	NCBIGene:2308	NCBIGene:3643	biolink:interacts_with|NCBIGene:2308|NCBIGene:3643
v2	Q115	3	biolink:directly_physically_interacts_with	NCBIGene:2645	NCBIGene:2538	biolink:directly_physically_interacts_with|NCBIGene:2645|NCBIGene:2538
v2	Q116	3	biolink:physically_interacts_with	NCBIGene:6720	NCBIGene:2194	biolink:physically_interacts_with|NCBIGene:6720|NCBIGene:2194
v2	Q117	3	biolink:physically_interacts_with	NCBIGene:5468	NCBIGene:1149	biolink:physically_interacts_with|NCBIGene:5468|NCBIGene:1149
v2	Q118	3	biolink:interacts_with	NCBIGene:6927	NCBIGene:3172	biolink:interacts_with|NCBIGene:6927|NCBIGene:3172
v2	Q119	3	biolink:interacts_with	NCBIGene:9314	NCBIGene:6657	biolink:interacts_with|NCBIGene:9314|NCBIGene:6657
v2	Q120	3	biolink:interacts_with	NCBIGene:1869	NCBIGene:5925	biolink:interacts_with|NCBIGene:1869|NCBIGene:5925
v2	Q123	3	biolink:interacts_with	NCBIGene:489	NCBIGene:5350	biolink:interacts_with|NCBIGene:489|NCBIGene:5350
v2	Q124	3	biolink:physically_interacts_with	NCBIGene:6262	NCBIGene:801	biolink:physically_interacts_with|NCBIGene:6262|NCBIGene:801
v2	Q125	3	biolink:interacts_with	NCBIGene:6331	NCBIGene:287	biolink:interacts_with|NCBIGene:6331|NCBIGene:287
v2	Q126	3	biolink:directly_physically_interacts_with	NCBIGene:3757	NCBIGene:783	biolink:directly_physically_interacts_with|NCBIGene:3757|NCBIGene:783
v2	Q127	3	biolink:interacts_with	NCBIGene:2554	NCBIGene:2561	biolink:interacts_with|NCBIGene:2554|NCBIGene:2561
v2	Q128	3	biolink:directly_physically_interacts_with	NCBIGene:6857	NCBIGene:6844	biolink:directly_physically_interacts_with|NCBIGene:6857|NCBIGene:6844
v2	Q129	3	biolink:interacts_with	NCBIGene:3356	NCBIGene:2776	biolink:interacts_with|NCBIGene:3356|NCBIGene:2776
v2	Q130	3	biolink:physically_interacts_with	NCBIGene:1813	NCBIGene:2771	biolink:physically_interacts_with|NCBIGene:1813|NCBIGene:2771
v2	Q131	3	biolink:interacts_with	NCBIGene:4988	NCBIGene:409	biolink:interacts_with|NCBIGene:4988|NCBIGene:409
v2	Q132	3	biolink:physically_interacts_with	NCBIGene:1268	NCBIGene:2775	biolink:physically_interacts_with|NCBIGene:1268|NCBIGene:2775
v2	Q134	3	biolink:directly_physically_interacts_with	NCBIGene:1129	NCBIGene:2770	biolink:directly_physically_interacts_with|NCBIGene:1129|NCBIGene:2770
v2	Q136	3	biolink:directly_physically_interacts_with	NCBIGene:1856	NCBIGene:8324	biolink:directly_physically_interacts_with|NCBIGene:1856|NCBIGene:8324
v2	Q137	3	biolink:gene_associated_with_condition	MONDO:0005301	NCBIGene:3559	biolink:gene_associated_with_condition|MONDO:0005301|NCBIGene:3559
